"domain","year","hospital_name","region","service_line","sex","age_band","activity"
"community",2020,"Hospital three","South","Cardiology","Male","E.020-024",32250
"community",2020,"Hospital three","South","Cardiology","Male","F.025-029",43291
"community",2020,"Hospital three","South","Cardiology","Male","G.030-034",49180
"community",2020,"Hospital three","South","Cardiology","Male","H.035-039",42096
"community",2020,"Hospital three","South","Cardiology","Male","I.040-044",52890
"community",2020,"Hospital three","South","Cardiology","Male","J.045-049",71689
"community",2020,"Hospital three","South","Cardiology","Male","K.050-054",82707
"community",2020,"Hospital three","South","Cardiology","Male","L.055-059",115156
"community",2020,"Hospital three","South","Cardiology","Male","M.060-064",98185
"community",2020,"Hospital three","South","Cardiology","Male","N.065-069",129499
"community",2020,"Hospital three","South","Cardiology","Male","O.070-074",175057
"community",2020,"Hospital three","South","Cardiology","Male","P.075-079",156531
"community",2020,"Hospital three","South","Cardiology","Male","Q.080-084",120166
"community",2020,"Hospital three","South","Cardiology","Male","R.085+",123284
"community",2020,"Hospital three","South","Dermatology","Female","A.000-004",43292
"community",2020,"Hospital three","South","Dermatology","Female","B.005-009",34853
"community",2020,"Hospital three","South","Dermatology","Female","C.010-014",40467
"community",2020,"Hospital three","South","Dermatology","Female","D.015-019",40193
"community",2020,"Hospital three","South","Dermatology","Female","E.020-024",32175
"community",2020,"Hospital three","South","Dermatology","Female","F.025-029",43516
"community",2020,"Hospital three","South","Dermatology","Female","G.030-034",38666
"community",2020,"Hospital three","South","Dermatology","Female","H.035-039",59498
"community",2020,"Hospital three","South","Dermatology","Female","I.040-044",70137
"community",2020,"Hospital three","South","Dermatology","Female","J.045-049",79960
"community",2020,"Hospital three","South","Dermatology","Female","K.050-054",74314
"community",2020,"Hospital three","South","Dermatology","Female","L.055-059",134146
"community",2020,"Hospital three","South","Dermatology","Female","M.060-064",140577
"community",2020,"Hospital three","South","Dermatology","Female","N.065-069",129166
"community",2020,"Hospital three","South","Dermatology","Female","O.070-074",152222
"community",2020,"Hospital three","South","Dermatology","Female","P.075-079",139646
"community",2020,"Hospital three","South","Dermatology","Female","Q.080-084",133359
"community",2020,"Hospital three","South","Dermatology","Female","R.085+",125634
"community",2020,"Hospital three","South","Dermatology","Male","A.000-004",42070
"community",2020,"Hospital three","South","Dermatology","Male","B.005-009",28908
"community",2020,"Hospital three","South","Dermatology","Male","C.010-014",43371
"community",2020,"Hospital three","South","Dermatology","Male","D.015-019",39060
"community",2020,"Hospital three","South","Dermatology","Male","E.020-024",43323
"community",2020,"Hospital three","South","Dermatology","Male","F.025-029",51287
"community",2020,"Hospital three","South","Dermatology","Male","G.030-034",48881
"community",2020,"Hospital three","South","Dermatology","Male","H.035-039",53387
"community",2020,"Hospital three","South","Dermatology","Male","I.040-044",57458
"community",2020,"Hospital three","South","Dermatology","Male","J.045-049",81242
"community",2020,"Hospital three","South","Dermatology","Male","K.050-054",126543
"community",2020,"Hospital three","South","Dermatology","Male","L.055-059",124779
"community",2020,"Hospital three","South","Dermatology","Male","M.060-064",138654
"community",2020,"Hospital three","South","Dermatology","Male","N.065-069",158568
"community",2020,"Hospital three","South","Dermatology","Male","O.070-074",150744
"community",2020,"Hospital three","South","Dermatology","Male","P.075-079",183801
"community",2020,"Hospital three","South","Dermatology","Male","Q.080-084",128841
"community",2020,"Hospital three","South","Dermatology","Male","R.085+",132069
"community",2020,"Hospital three","South","Diabetes","Female","A.000-004",13696
"community",2020,"Hospital three","South","Diabetes","Female","B.005-009",13089
"community",2020,"Hospital three","South","Diabetes","Female","C.010-014",14901
"community",2020,"Hospital three","South","Diabetes","Female","D.015-019",13694
"community",2020,"Hospital three","South","Diabetes","Female","E.020-024",10132
"community",2020,"Hospital three","South","Diabetes","Female","F.025-029",16045
"community",2020,"Hospital three","South","Diabetes","Female","G.030-034",22195
"community",2020,"Hospital three","South","Diabetes","Female","H.035-039",22631
"community",2020,"Hospital three","South","Diabetes","Female","I.040-044",22121
"community",2020,"Hospital three","South","Diabetes","Female","J.045-049",31232
"community",2020,"Hospital three","South","Diabetes","Female","K.050-054",36380
"community",2020,"Hospital three","South","Diabetes","Female","L.055-059",49041
"community",2020,"Hospital three","South","Diabetes","Female","M.060-064",44792
"community",2020,"Hospital three","South","Diabetes","Female","N.065-069",52648
"community",2020,"Hospital three","South","Diabetes","Female","O.070-074",62431
"community",2020,"Hospital three","South","Diabetes","Female","P.075-079",51545
"community",2020,"Hospital three","South","Diabetes","Female","Q.080-084",54188
"community",2020,"Hospital three","South","Diabetes","Female","R.085+",39827
"community",2020,"Hospital three","South","Diabetes","Male","A.000-004",15862
"community",2020,"Hospital three","South","Diabetes","Male","B.005-009",12935
"community",2020,"Hospital three","South","Diabetes","Male","C.010-014",13617
"community",2020,"Hospital three","South","Diabetes","Male","D.015-019",12028
"community",2020,"Hospital three","South","Diabetes","Male","E.020-024",14545
"community",2020,"Hospital three","South","Diabetes","Male","F.025-029",16146
"community",2020,"Hospital three","South","Diabetes","Male","G.030-034",21122
"community",2020,"Hospital three","South","Diabetes","Male","H.035-039",21634
"community",2020,"Hospital three","South","Diabetes","Male","I.040-044",19679
"community",2020,"Hospital three","South","Diabetes","Male","J.045-049",30321
"community",2020,"Hospital three","South","Diabetes","Male","K.050-054",42517
"community",2020,"Hospital three","South","Diabetes","Male","L.055-059",48483
"community",2020,"Hospital three","South","Diabetes","Male","M.060-064",54141
"community",2020,"Hospital three","South","Diabetes","Male","N.065-069",47861
"community",2020,"Hospital three","South","Diabetes","Male","O.070-074",77839
"community",2020,"Hospital three","South","Diabetes","Male","P.075-079",70508
"community",2020,"Hospital three","South","Diabetes","Male","Q.080-084",54849
"community",2020,"Hospital three","South","Diabetes","Male","R.085+",49116
"community",2020,"Hospital three","South","Respiratory","Female","A.000-004",7413
"community",2020,"Hospital three","South","Respiratory","Female","B.005-009",6368
"community",2020,"Hospital three","South","Respiratory","Female","C.010-014",7352
"community",2020,"Hospital three","South","Respiratory","Female","D.015-019",6761
"community",2020,"Hospital three","South","Respiratory","Female","E.020-024",6238
"community",2020,"Hospital three","South","Respiratory","Female","F.025-029",8654
"community",2020,"Hospital three","South","Respiratory","Female","G.030-034",9464
"community",2020,"Hospital three","South","Respiratory","Female","H.035-039",9953
"community",2020,"Hospital three","South","Respiratory","Female","I.040-044",13461
"community",2020,"Hospital three","South","Respiratory","Female","J.045-049",13258
"community",2020,"Hospital three","South","Respiratory","Female","K.050-054",20612
"community",2020,"Hospital three","South","Respiratory","Female","L.055-059",21346
"community",2020,"Hospital three","South","Respiratory","Female","M.060-064",28159
"community",2020,"Hospital three","South","Respiratory","Female","N.065-069",31951
"community",2020,"Hospital three","South","Respiratory","Female","O.070-074",36444
"community",2020,"Hospital three","South","Respiratory","Female","P.075-079",35570
"community",2020,"Hospital three","South","Respiratory","Female","Q.080-084",24089
"community",2020,"Hospital three","South","Respiratory","Female","R.085+",18958
"community",2020,"Hospital three","South","Respiratory","Male","A.000-004",8468
"community",2020,"Hospital three","South","Respiratory","Male","B.005-009",6608
"community",2020,"Hospital three","South","Respiratory","Male","C.010-014",6163
"community",2020,"Hospital three","South","Respiratory","Male","D.015-019",6795
"community",2020,"Hospital three","South","Respiratory","Male","E.020-024",6522
"community",2020,"Hospital three","South","Respiratory","Male","F.025-029",8795
"community",2020,"Hospital three","South","Respiratory","Male","G.030-034",10572
"community",2020,"Hospital three","South","Respiratory","Male","H.035-039",10490
"community",2020,"Hospital three","South","Respiratory","Male","I.040-044",12888
"community",2020,"Hospital three","South","Respiratory","Male","J.045-049",15620
"community",2020,"Hospital three","South","Respiratory","Male","K.050-054",21299
"community",2020,"Hospital three","South","Respiratory","Male","L.055-059",19208
"community",2020,"Hospital three","South","Respiratory","Male","M.060-064",25617
"community",2020,"Hospital three","South","Respiratory","Male","N.065-069",25003
"community",2020,"Hospital three","South","Respiratory","Male","O.070-074",28621
"community",2020,"Hospital three","South","Respiratory","Male","P.075-079",28636
"community",2020,"Hospital three","South","Respiratory","Male","Q.080-084",23840
"community",2020,"Hospital three","South","Respiratory","Male","R.085+",20805
"community",2020,"Hospital three","South","Rheumatology","Female","A.000-004",22815
"community",2020,"Hospital three","South","Rheumatology","Female","B.005-009",26514
"community",2020,"Hospital three","South","Rheumatology","Female","C.010-014",28694
"community",2020,"Hospital three","South","Rheumatology","Female","D.015-019",18614
"community",2020,"Hospital three","South","Rheumatology","Female","E.020-024",26672
"community",2020,"Hospital three","South","Rheumatology","Female","F.025-029",30644
"community",2020,"Hospital three","South","Rheumatology","Female","G.030-034",36614
"community",2020,"Hospital three","South","Rheumatology","Female","H.035-039",44887
"community",2020,"Hospital three","South","Rheumatology","Female","I.040-044",52095
"community",2020,"Hospital three","South","Rheumatology","Female","J.045-049",60450
"community",2020,"Hospital three","South","Rheumatology","Female","K.050-054",78305
"community",2020,"Hospital three","South","Rheumatology","Female","L.055-059",97513
"community",2020,"Hospital three","South","Rheumatology","Female","M.060-064",98108
"community",2020,"Hospital three","South","Rheumatology","Female","N.065-069",103583
"community",2020,"Hospital three","South","Rheumatology","Female","O.070-074",132962
"community",2020,"Hospital three","South","Rheumatology","Female","P.075-079",102419
"community",2020,"Hospital three","South","Rheumatology","Female","Q.080-084",101262
"community",2020,"Hospital three","South","Rheumatology","Female","R.085+",96414
"community",2020,"Hospital three","South","Rheumatology","Male","A.000-004",28751
"community",2020,"Hospital three","South","Rheumatology","Male","B.005-009",21722
"community",2020,"Hospital three","South","Rheumatology","Male","C.010-014",25633
"community",2020,"Hospital three","South","Rheumatology","Male","D.015-019",21329
"community",2020,"Hospital three","South","Rheumatology","Male","E.020-024",26683
"community",2020,"Hospital three","South","Rheumatology","Male","F.025-029",26850
"community",2020,"Hospital three","South","Rheumatology","Male","G.030-034",39699
"community",2020,"Hospital three","South","Rheumatology","Male","H.035-039",35958
"community",2020,"Hospital three","South","Rheumatology","Male","I.040-044",45520
"community",2020,"Hospital three","South","Rheumatology","Male","J.045-049",56016
"community",2020,"Hospital three","South","Rheumatology","Male","K.050-054",80174
"community",2020,"Hospital three","South","Rheumatology","Male","L.055-059",81447
"community",2020,"Hospital three","South","Rheumatology","Male","M.060-064",91395
"community",2020,"Hospital three","South","Rheumatology","Male","N.065-069",118888
"community",2020,"Hospital three","South","Rheumatology","Male","O.070-074",143614
"community",2020,"Hospital three","South","Rheumatology","Male","P.075-079",122464
"community",2020,"Hospital three","South","Rheumatology","Male","Q.080-084",98117
"community",2020,"Hospital three","South","Rheumatology","Male","R.085+",92187
"community",2020,"Hospital three","South","Urology","Female","A.000-004",32446
"community",2020,"Hospital three","South","Urology","Female","B.005-009",20783
"community",2020,"Hospital three","South","Urology","Female","C.010-014",21578
"community",2020,"Hospital three","South","Urology","Female","D.015-019",25429
"community",2020,"Hospital three","South","Urology","Female","E.020-024",27890
"community",2020,"Hospital three","South","Urology","Female","F.025-029",31169
"community",2020,"Hospital three","South","Urology","Female","G.030-034",25985
"community",2020,"Hospital three","South","Urology","Female","H.035-039",41700
"community",2020,"Hospital three","South","Urology","Female","I.040-044",48811
"community",2020,"Hospital three","South","Urology","Female","J.045-049",60872
"community",2020,"Hospital three","South","Urology","Female","K.050-054",71214
"community",2020,"Hospital three","South","Urology","Female","L.055-059",92153
"community",2020,"Hospital three","South","Urology","Female","M.060-064",93467
"community",2020,"Hospital three","South","Urology","Female","N.065-069",110291
"community",2020,"Hospital three","South","Urology","Female","O.070-074",130366
"community",2020,"Hospital three","South","Urology","Female","P.075-079",91544
"community",2020,"Hospital three","South","Urology","Female","Q.080-084",97874
"community",2020,"Hospital three","South","Urology","Female","R.085+",85626
"community",2020,"Hospital three","South","Urology","Male","A.000-004",25220
"community",2020,"Hospital three","South","Urology","Male","B.005-009",25867
"community",2020,"Hospital three","South","Urology","Male","C.010-014",26355
"community",2020,"Hospital three","South","Urology","Male","D.015-019",19912
"community",2020,"Hospital three","South","Urology","Male","E.020-024",21375
"community",2020,"Hospital three","South","Urology","Male","F.025-029",30556
"community",2020,"Hospital three","South","Urology","Male","G.030-034",35390
"community",2020,"Hospital three","South","Urology","Male","H.035-039",39655
"community",2020,"Hospital three","South","Urology","Male","I.040-044",40424
"community",2020,"Hospital three","South","Urology","Male","J.045-049",53585
"community",2020,"Hospital three","South","Urology","Male","K.050-054",69427
"community",2020,"Hospital three","South","Urology","Male","L.055-059",84073
"community",2020,"Hospital three","South","Urology","Male","M.060-064",81307
"community",2020,"Hospital three","South","Urology","Male","N.065-069",98315
"community",2020,"Hospital three","South","Urology","Male","O.070-074",128589
"community",2020,"Hospital three","South","Urology","Male","P.075-079",120809
"community",2020,"Hospital three","South","Urology","Male","Q.080-084",91424
"community",2020,"Hospital three","South","Urology","Male","R.085+",91189
"community",2020,"Hospital three","East","Cardiology","Female","A.000-004",43896
"community",2020,"Hospital three","East","Cardiology","Female","B.005-009",34923
"community",2020,"Hospital three","East","Cardiology","Female","C.010-014",34798
"community",2020,"Hospital three","East","Cardiology","Female","D.015-019",36135
"community",2020,"Hospital three","East","Cardiology","Female","E.020-024",42966
"community",2020,"Hospital three","East","Cardiology","Female","F.025-029",41759
"community",2020,"Hospital three","East","Cardiology","Female","G.030-034",60910
"community",2020,"Hospital three","East","Cardiology","Female","H.035-039",63737
"community",2020,"Hospital three","East","Cardiology","Female","I.040-044",58536
"community",2020,"Hospital three","East","Cardiology","Female","J.045-049",78570
"community",2020,"Hospital three","East","Cardiology","Female","K.050-054",105647
"community",2020,"Hospital three","East","Cardiology","Female","L.055-059",137526
"community",2020,"Hospital three","East","Cardiology","Female","M.060-064",154809
"community",2020,"Hospital three","East","Cardiology","Female","N.065-069",164640
"community",2020,"Hospital three","East","Cardiology","Female","O.070-074",202805
"community",2020,"Hospital three","East","Cardiology","Female","P.075-079",174316
"community",2020,"Hospital three","East","Cardiology","Female","Q.080-084",150492
"community",2020,"Hospital three","East","Cardiology","Female","R.085+",140671
"community",2020,"Hospital three","East","Cardiology","Male","A.000-004",39560
"community",2020,"Hospital three","East","Cardiology","Male","B.005-009",29995
"community",2020,"Hospital three","East","Cardiology","Male","C.010-014",43979
"community",2020,"Hospital three","East","Cardiology","Male","D.015-019",32355
"community",2020,"Hospital three","East","Cardiology","Male","E.020-024",43776
"community",2020,"Hospital three","East","Cardiology","Male","F.025-029",45028
"community",2020,"Hospital three","East","Cardiology","Male","G.030-034",53232
"community",2020,"Hospital three","East","Cardiology","Male","H.035-039",60611
"community",2020,"Hospital three","East","Cardiology","Male","I.040-044",78039
"community",2020,"Hospital three","East","Cardiology","Male","J.045-049",77555
"community",2020,"Hospital three","East","Cardiology","Male","K.050-054",123147
"community",2020,"Hospital three","East","Cardiology","Male","L.055-059",126475
"community",2020,"Hospital three","East","Cardiology","Male","M.060-064",150484
"community",2020,"Hospital three","East","Cardiology","Male","N.065-069",135972
"community",2020,"Hospital three","East","Cardiology","Male","O.070-074",186555
"community",2020,"Hospital three","East","Cardiology","Male","P.075-079",185138
"community",2020,"Hospital three","East","Cardiology","Male","Q.080-084",135442
"community",2020,"Hospital three","East","Cardiology","Male","R.085+",125193
"community",2020,"Hospital three","East","Dermatology","Female","A.000-004",43741
"community",2020,"Hospital three","East","Dermatology","Female","B.005-009",34153
"community",2020,"Hospital three","East","Dermatology","Female","C.010-014",48336
"community",2020,"Hospital three","East","Dermatology","Female","D.015-019",42434
"community",2020,"Hospital three","East","Dermatology","Female","E.020-024",40296
"community",2020,"Hospital three","East","Dermatology","Female","F.025-029",56796
"community",2020,"Hospital three","East","Dermatology","Female","G.030-034",72912
"community",2020,"Hospital three","East","Dermatology","Female","H.035-039",59295
"community",2020,"Hospital three","East","Dermatology","Female","I.040-044",82791
"community",2020,"Hospital three","East","Dermatology","Female","J.045-049",117953
"community",2020,"Hospital three","East","Dermatology","Female","K.050-054",117910
"community",2020,"Hospital three","East","Dermatology","Female","L.055-059",153949
"community",2020,"Hospital three","East","Dermatology","Female","M.060-064",161990
"community",2020,"Hospital three","East","Dermatology","Female","N.065-069",204536
"community",2020,"Hospital three","East","Dermatology","Female","O.070-074",204096
"community",2020,"Hospital three","East","Dermatology","Female","P.075-079",180752
"community",2020,"Hospital three","East","Dermatology","Female","Q.080-084",173160
"community",2020,"Hospital three","East","Dermatology","Female","R.085+",140873
"community",2020,"Hospital three","East","Dermatology","Male","A.000-004",51844
"community",2020,"Hospital three","East","Dermatology","Male","B.005-009",40603
"community",2020,"Hospital three","East","Dermatology","Male","C.010-014",43907
"community",2020,"Hospital three","East","Dermatology","Male","D.015-019",41432
"community",2020,"Hospital three","East","Dermatology","Male","E.020-024",43187
"community",2020,"Hospital three","East","Dermatology","Male","F.025-029",56064
"community",2020,"Hospital three","East","Dermatology","Male","G.030-034",61089
"community",2020,"Hospital three","East","Dermatology","Male","H.035-039",66889
"community",2020,"Hospital three","East","Dermatology","Male","I.040-044",79340
"community",2020,"Hospital three","East","Dermatology","Male","J.045-049",109280
"community",2020,"Hospital three","East","Dermatology","Male","K.050-054",121238
"community",2020,"Hospital three","East","Dermatology","Male","L.055-059",149029
"community",2020,"Hospital three","East","Dermatology","Male","M.060-064",167928
"community",2020,"Hospital three","East","Dermatology","Male","N.065-069",183350
"community",2020,"Hospital three","East","Dermatology","Male","O.070-074",274172
"community",2020,"Hospital three","East","Dermatology","Male","P.075-079",194351
"community",2020,"Hospital three","East","Dermatology","Male","Q.080-084",182859
"community",2020,"Hospital three","East","Dermatology","Male","R.085+",158125
"community",2020,"Hospital three","East","Diabetes","Female","A.000-004",17751
"community",2020,"Hospital three","East","Diabetes","Female","B.005-009",14286
"community",2020,"Hospital three","East","Diabetes","Female","C.010-014",15408
"community",2020,"Hospital three","East","Diabetes","Female","D.015-019",14124
"community",2020,"Hospital three","East","Diabetes","Female","E.020-024",15160
"community",2020,"Hospital three","East","Diabetes","Female","F.025-029",18859
"community",2020,"Hospital three","East","Diabetes","Female","G.030-034",23022
"community",2020,"Hospital three","East","Diabetes","Female","H.035-039",27622
"community",2020,"Hospital three","East","Diabetes","Female","I.040-044",25282
"community",2020,"Hospital three","East","Diabetes","Female","J.045-049",31799
"community",2020,"Hospital three","East","Diabetes","Female","K.050-054",48859
"community",2020,"Hospital three","East","Diabetes","Female","L.055-059",46663
"community",2020,"Hospital three","East","Diabetes","Female","M.060-064",56478
"community",2020,"Hospital three","East","Diabetes","Female","N.065-069",67906
"community",2020,"Hospital three","East","Diabetes","Female","O.070-074",94582
"community",2020,"Hospital three","East","Diabetes","Female","P.075-079",78359
"community",2020,"Hospital three","East","Diabetes","Female","Q.080-084",62508
"community",2020,"Hospital three","East","Diabetes","Female","R.085+",57701
"community",2020,"Hospital three","East","Diabetes","Male","A.000-004",18449
"community",2020,"Hospital three","East","Diabetes","Male","B.005-009",15052
"community",2020,"Hospital three","East","Diabetes","Male","C.010-014",18294
"community",2020,"Hospital three","East","Diabetes","Male","D.015-019",14862
"community",2020,"Hospital three","East","Diabetes","Male","E.020-024",13594
"community",2020,"Hospital three","East","Diabetes","Male","F.025-029",21024
"community",2020,"Hospital three","East","Diabetes","Male","G.030-034",27390
"community",2020,"Hospital three","East","Diabetes","Male","H.035-039",27934
"community",2020,"Hospital three","East","Diabetes","Male","I.040-044",28480
"community",2020,"Hospital three","East","Diabetes","Male","J.045-049",37442
"community",2020,"Hospital three","East","Diabetes","Male","K.050-054",51212
"community",2020,"Hospital three","East","Diabetes","Male","L.055-059",58019
"community",2020,"Hospital three","East","Diabetes","Male","M.060-064",58880
"community",2020,"Hospital three","East","Diabetes","Male","N.065-069",61079
"community",2020,"Hospital three","East","Diabetes","Male","O.070-074",81753
"community",2020,"Hospital three","East","Diabetes","Male","P.075-079",64856
"community",2020,"Hospital three","East","Diabetes","Male","Q.080-084",53602
"community",2020,"Hospital three","East","Diabetes","Male","R.085+",54431
"community",2020,"Hospital three","East","Respiratory","Female","A.000-004",7164
"community",2020,"Hospital three","East","Respiratory","Female","B.005-009",8151
"community",2020,"Hospital three","East","Respiratory","Female","C.010-014",7955
"community",2020,"Hospital three","East","Respiratory","Female","D.015-019",8329
"community",2020,"Hospital three","East","Respiratory","Female","E.020-024",7455
"community",2020,"Hospital three","East","Respiratory","Female","F.025-029",9699
"community",2020,"Hospital three","East","Respiratory","Female","G.030-034",11516
"community",2020,"Hospital three","East","Respiratory","Female","H.035-039",14989
"community",2020,"Hospital three","East","Respiratory","Female","I.040-044",14405
"community",2020,"Hospital three","East","Respiratory","Female","J.045-049",18679
"community",2020,"Hospital three","East","Respiratory","Female","K.050-054",21809
"community",2020,"Hospital three","East","Respiratory","Female","L.055-059",26054
"community",2020,"Hospital three","East","Respiratory","Female","M.060-064",33311
"community",2020,"Hospital three","East","Respiratory","Female","N.065-069",31686
"community",2020,"Hospital three","East","Respiratory","Female","O.070-074",45923
"community",2020,"Hospital three","East","Respiratory","Female","P.075-079",36300
"community",2020,"Hospital three","East","Respiratory","Female","Q.080-084",28528
"community",2020,"Hospital three","East","Respiratory","Female","R.085+",26463
"community",2020,"Hospital three","East","Respiratory","Male","A.000-004",9337
"community",2020,"Hospital three","East","Respiratory","Male","B.005-009",7102
"community",2020,"Hospital three","East","Respiratory","Male","C.010-014",8902
"community",2020,"Hospital three","East","Respiratory","Male","D.015-019",7290
"community",2020,"Hospital three","East","Respiratory","Male","E.020-024",7612
"community",2020,"Hospital three","East","Respiratory","Male","F.025-029",9257
"community",2020,"Hospital three","East","Respiratory","Male","G.030-034",12939
"community",2020,"Hospital three","East","Respiratory","Male","H.035-039",13010
"community",2020,"Hospital three","East","Respiratory","Male","I.040-044",12528
"community",2020,"Hospital three","East","Respiratory","Male","J.045-049",17501
"community",2020,"Hospital three","East","Respiratory","Male","K.050-054",20883
"community",2020,"Hospital three","East","Respiratory","Male","L.055-059",26412
"community",2020,"Hospital three","East","Respiratory","Male","M.060-064",22901
"community",2020,"Hospital three","East","Respiratory","Male","N.065-069",33459
"community",2020,"Hospital three","East","Respiratory","Male","O.070-074",41327
"community",2020,"Hospital three","East","Respiratory","Male","P.075-079",42440
"community",2020,"Hospital three","East","Respiratory","Male","Q.080-084",23879
"community",2020,"Hospital three","East","Respiratory","Male","R.085+",30115
"community",2020,"Hospital three","East","Rheumatology","Female","A.000-004",34648
"community",2020,"Hospital three","East","Rheumatology","Female","B.005-009",27518
"community",2020,"Hospital three","East","Rheumatology","Female","C.010-014",37458
"community",2020,"Hospital three","East","Rheumatology","Female","D.015-019",31867
"community",2020,"Hospital three","East","Rheumatology","Female","E.020-024",31673
"community",2020,"Hospital three","East","Rheumatology","Female","F.025-029",33569
"community",2020,"Hospital three","East","Rheumatology","Female","G.030-034",48251
"community",2020,"Hospital three","East","Rheumatology","Female","H.035-039",52373
"community",2020,"Hospital three","East","Rheumatology","Female","I.040-044",50138
"community",2020,"Hospital three","East","Rheumatology","Female","J.045-049",57942
"community",2020,"Hospital three","East","Rheumatology","Female","K.050-054",87578
"community",2020,"Hospital three","East","Rheumatology","Female","L.055-059",108615
"community",2020,"Hospital three","East","Rheumatology","Female","M.060-064",115427
"community",2020,"Hospital three","East","Rheumatology","Female","N.065-069",132563
"community",2020,"Hospital three","East","Rheumatology","Female","O.070-074",190851
"community",2020,"Hospital three","East","Rheumatology","Female","P.075-079",113992
"community",2020,"Hospital three","East","Rheumatology","Female","Q.080-084",122469
"community",2020,"Hospital three","East","Rheumatology","Female","R.085+",106883
"community",2020,"Hospital three","East","Rheumatology","Male","A.000-004",34689
"community",2020,"Hospital three","East","Rheumatology","Male","B.005-009",30958
"community",2020,"Hospital three","East","Rheumatology","Male","C.010-014",34425
"community",2020,"Hospital three","East","Rheumatology","Male","D.015-019",27208
"community",2020,"Hospital three","East","Rheumatology","Male","E.020-024",26156
"community",2020,"Hospital three","East","Rheumatology","Male","F.025-029",37258
"community",2020,"Hospital three","East","Rheumatology","Male","G.030-034",44704
"community",2020,"Hospital three","East","Rheumatology","Male","H.035-039",48976
"community",2020,"Hospital three","East","Rheumatology","Male","I.040-044",47826
"community",2020,"Hospital three","East","Rheumatology","Male","J.045-049",71029
"community",2020,"Hospital three","East","Rheumatology","Male","K.050-054",88634
"community",2020,"Hospital three","East","Rheumatology","Male","L.055-059",115987
"community",2020,"Hospital three","East","Rheumatology","Male","M.060-064",119887
"community",2020,"Hospital three","East","Rheumatology","Male","N.065-069",133639
"community",2020,"Hospital three","East","Rheumatology","Male","O.070-074",165536
"community",2020,"Hospital three","East","Rheumatology","Male","P.075-079",123347
"community",2020,"Hospital three","East","Rheumatology","Male","Q.080-084",118032
"community",2020,"Hospital three","East","Rheumatology","Male","R.085+",117734
"community",2020,"Hospital three","East","Urology","Female","A.000-004",29968
"community",2020,"Hospital three","East","Urology","Female","B.005-009",26427
"community",2020,"Hospital three","East","Urology","Female","C.010-014",31143
"community",2020,"Hospital three","East","Urology","Female","D.015-019",28406
"community",2020,"Hospital three","East","Urology","Female","E.020-024",30622
"community",2020,"Hospital three","East","Urology","Female","F.025-029",41788
"community",2020,"Hospital three","East","Urology","Female","G.030-034",54597
"community",2020,"Hospital three","East","Urology","Female","H.035-039",43315
"community",2020,"Hospital three","East","Urology","Female","I.040-044",51922
"community",2020,"Hospital three","East","Urology","Female","J.045-049",75768
"community",2020,"Hospital three","East","Urology","Female","K.050-054",97762
"community",2020,"Hospital three","East","Urology","Female","L.055-059",110154
"community",2020,"Hospital three","East","Urology","Female","M.060-064",88579
"community",2020,"Hospital three","East","Urology","Female","N.065-069",133878
"community",2020,"Hospital three","East","Urology","Female","O.070-074",140988
"community",2020,"Hospital three","East","Urology","Female","P.075-079",117141
"community",2020,"Hospital three","East","Urology","Female","Q.080-084",108260
"community",2020,"Hospital three","East","Urology","Female","R.085+",125931
"community",2020,"Hospital three","East","Urology","Male","A.000-004",33539
"community",2020,"Hospital three","East","Urology","Male","B.005-009",34316
"community",2020,"Hospital three","East","Urology","Male","C.010-014",32465
"community",2020,"Hospital three","East","Urology","Male","D.015-019",27044
"community",2020,"Hospital three","East","Urology","Male","E.020-024",30854
"community",2020,"Hospital three","East","Urology","Male","F.025-029",31174
"community",2020,"Hospital three","East","Urology","Male","G.030-034",39091
"community",2020,"Hospital three","East","Urology","Male","H.035-039",41211
"community",2020,"Hospital three","East","Urology","Male","I.040-044",60910
"community",2020,"Hospital three","East","Urology","Male","J.045-049",67131
"community",2020,"Hospital three","East","Urology","Male","K.050-054",86238
"community",2020,"Hospital three","East","Urology","Male","L.055-059",99494
"community",2020,"Hospital three","East","Urology","Male","M.060-064",108540
"community",2020,"Hospital three","East","Urology","Male","N.065-069",111063
"community",2020,"Hospital three","East","Urology","Male","O.070-074",126368
"community",2020,"Hospital three","East","Urology","Male","P.075-079",139298
"community",2020,"Hospital three","East","Urology","Male","Q.080-084",119121
"community",2020,"Hospital three","East","Urology","Male","R.085+",94972
"community",2020,"Hospital three","West","Cardiology","Female","A.000-004",43790
"community",2020,"Hospital three","West","Cardiology","Female","B.005-009",45431
"community",2020,"Hospital three","West","Cardiology","Female","C.010-014",49427
"community",2020,"Hospital three","West","Cardiology","Female","D.015-019",45411
"community",2020,"Hospital three","West","Cardiology","Female","E.020-024",42117
"community",2020,"Hospital three","West","Cardiology","Female","F.025-029",59608
"community",2020,"Hospital three","West","Cardiology","Female","G.030-034",68608
"community",2020,"Hospital three","West","Cardiology","Female","H.035-039",71599
"community",2020,"Hospital three","West","Cardiology","Female","I.040-044",81003
"community",2020,"Hospital three","West","Cardiology","Female","J.045-049",118659
"community",2020,"Hospital three","West","Cardiology","Female","K.050-054",152179
"community",2020,"Hospital three","West","Cardiology","Female","L.055-059",143581
"community",2020,"Hospital three","West","Cardiology","Female","M.060-064",181708
"community",2020,"Hospital three","West","Cardiology","Female","N.065-069",139824
"community",2020,"Hospital three","West","Cardiology","Female","O.070-074",198262
