"domain","year","hospital_name","region","service_line","sex","age_band","activity"
"acute",2020,"Hospital three","South","Cardiology","Male","B.005-009",6471
"acute",2020,"Hospital three","South","Cardiology","Male","C.010-014",6245
"acute",2020,"Hospital three","South","Cardiology","Male","D.015-019",6124
"acute",2020,"Hospital three","South","Cardiology","Male","E.020-024",6450
"acute",2020,"Hospital three","South","Cardiology","Male","F.025-029",8658
"acute",2020,"Hospital three","South","Cardiology","Male","G.030-034",9836
"acute",2020,"Hospital three","South","Cardiology","Male","H.035-039",8419
"acute",2020,"Hospital three","South","Cardiology","Male","I.040-044",10578
"acute",2020,"Hospital three","South","Cardiology","Male","J.045-049",14338
"acute",2020,"Hospital three","South","Cardiology","Male","K.050-054",16541
"acute",2020,"Hospital three","South","Cardiology","Male","L.055-059",23031
"acute",2020,"Hospital three","South","Cardiology","Male","M.060-064",19637
"acute",2020,"Hospital three","South","Cardiology","Male","N.065-069",25900
"acute",2020,"Hospital three","South","Cardiology","Male","O.070-074",35011
"acute",2020,"Hospital three","South","Cardiology","Male","P.075-079",31306
"acute",2020,"Hospital three","South","Cardiology","Male","Q.080-084",24033
"acute",2020,"Hospital three","South","Cardiology","Male","R.085+",24657
"acute",2020,"Hospital three","South","Dermatology","Female","A.000-004",8658
"acute",2020,"Hospital three","South","Dermatology","Female","B.005-009",6971
"acute",2020,"Hospital three","South","Dermatology","Female","C.010-014",8093
"acute",2020,"Hospital three","South","Dermatology","Female","D.015-019",8039
"acute",2020,"Hospital three","South","Dermatology","Female","E.020-024",6435
"acute",2020,"Hospital three","South","Dermatology","Female","F.025-029",8703
"acute",2020,"Hospital three","South","Dermatology","Female","G.030-034",7733
"acute",2020,"Hospital three","South","Dermatology","Female","H.035-039",11900
"acute",2020,"Hospital three","South","Dermatology","Female","I.040-044",14027
"acute",2020,"Hospital three","South","Dermatology","Female","J.045-049",15992
"acute",2020,"Hospital three","South","Dermatology","Female","K.050-054",14863
"acute",2020,"Hospital three","South","Dermatology","Female","L.055-059",26829
"acute",2020,"Hospital three","South","Dermatology","Female","M.060-064",28115
"acute",2020,"Hospital three","South","Dermatology","Female","N.065-069",25833
"acute",2020,"Hospital three","South","Dermatology","Female","O.070-074",30444
"acute",2020,"Hospital three","South","Dermatology","Female","P.075-079",27929
"acute",2020,"Hospital three","South","Dermatology","Female","Q.080-084",26672
"acute",2020,"Hospital three","South","Dermatology","Female","R.085+",25127
"acute",2020,"Hospital three","South","Dermatology","Male","A.000-004",8414
"acute",2020,"Hospital three","South","Dermatology","Male","B.005-009",5782
"acute",2020,"Hospital three","South","Dermatology","Male","C.010-014",8674
"acute",2020,"Hospital three","South","Dermatology","Male","D.015-019",7812
"acute",2020,"Hospital three","South","Dermatology","Male","E.020-024",8665
"acute",2020,"Hospital three","South","Dermatology","Male","F.025-029",10257
"acute",2020,"Hospital three","South","Dermatology","Male","G.030-034",9776
"acute",2020,"Hospital three","South","Dermatology","Male","H.035-039",10677
"acute",2020,"Hospital three","South","Dermatology","Male","I.040-044",11492
"acute",2020,"Hospital three","South","Dermatology","Male","J.045-049",16248
"acute",2020,"Hospital three","South","Dermatology","Male","K.050-054",25309
"acute",2020,"Hospital three","South","Dermatology","Male","L.055-059",24956
"acute",2020,"Hospital three","South","Dermatology","Male","M.060-064",27731
"acute",2020,"Hospital three","South","Dermatology","Male","N.065-069",31714
"acute",2020,"Hospital three","South","Dermatology","Male","O.070-074",30149
"acute",2020,"Hospital three","South","Dermatology","Male","P.075-079",36760
"acute",2020,"Hospital three","South","Dermatology","Male","Q.080-084",25768
"acute",2020,"Hospital three","South","Dermatology","Male","R.085+",26414
"acute",2020,"Hospital three","South","Diabetes","Female","A.000-004",2739
"acute",2020,"Hospital three","South","Diabetes","Female","B.005-009",2618
"acute",2020,"Hospital three","South","Diabetes","Female","C.010-014",2980
"acute",2020,"Hospital three","South","Diabetes","Female","D.015-019",2739
"acute",2020,"Hospital three","South","Diabetes","Female","E.020-024",2026
"acute",2020,"Hospital three","South","Diabetes","Female","F.025-029",3209
"acute",2020,"Hospital three","South","Diabetes","Female","G.030-034",4439
"acute",2020,"Hospital three","South","Diabetes","Female","H.035-039",4526
"acute",2020,"Hospital three","South","Diabetes","Female","I.040-044",4424
"acute",2020,"Hospital three","South","Diabetes","Female","J.045-049",6246
"acute",2020,"Hospital three","South","Diabetes","Female","K.050-054",7276
"acute",2020,"Hospital three","South","Diabetes","Female","L.055-059",9808
"acute",2020,"Hospital three","South","Diabetes","Female","M.060-064",8958
"acute",2020,"Hospital three","South","Diabetes","Female","N.065-069",10530
"acute",2020,"Hospital three","South","Diabetes","Female","O.070-074",12486
"acute",2020,"Hospital three","South","Diabetes","Female","P.075-079",10309
"acute",2020,"Hospital three","South","Diabetes","Female","Q.080-084",10838
"acute",2020,"Hospital three","South","Diabetes","Female","R.085+",7965
"acute",2020,"Hospital three","South","Diabetes","Male","A.000-004",3172
"acute",2020,"Hospital three","South","Diabetes","Male","B.005-009",2587
"acute",2020,"Hospital three","South","Diabetes","Male","C.010-014",2723
"acute",2020,"Hospital three","South","Diabetes","Male","D.015-019",2406
"acute",2020,"Hospital three","South","Diabetes","Male","E.020-024",2909
"acute",2020,"Hospital three","South","Diabetes","Male","F.025-029",3229
"acute",2020,"Hospital three","South","Diabetes","Male","G.030-034",4224
"acute",2020,"Hospital three","South","Diabetes","Male","H.035-039",4327
"acute",2020,"Hospital three","South","Diabetes","Male","I.040-044",3936
"acute",2020,"Hospital three","South","Diabetes","Male","J.045-049",6064
"acute",2020,"Hospital three","South","Diabetes","Male","K.050-054",8503
"acute",2020,"Hospital three","South","Diabetes","Male","L.055-059",9697
"acute",2020,"Hospital three","South","Diabetes","Male","M.060-064",10828
"acute",2020,"Hospital three","South","Diabetes","Male","N.065-069",9572
"acute",2020,"Hospital three","South","Diabetes","Male","O.070-074",15568
"acute",2020,"Hospital three","South","Diabetes","Male","P.075-079",14102
"acute",2020,"Hospital three","South","Diabetes","Male","Q.080-084",10970
"acute",2020,"Hospital three","South","Diabetes","Male","R.085+",9823
"acute",2020,"Hospital three","South","Respiratory","Female","A.000-004",1483
"acute",2020,"Hospital three","South","Respiratory","Female","B.005-009",1274
"acute",2020,"Hospital three","South","Respiratory","Female","C.010-014",1470
"acute",2020,"Hospital three","South","Respiratory","Female","D.015-019",1352
"acute",2020,"Hospital three","South","Respiratory","Female","E.020-024",1248
"acute",2020,"Hospital three","South","Respiratory","Female","F.025-029",1731
"acute",2020,"Hospital three","South","Respiratory","Female","G.030-034",1893
"acute",2020,"Hospital three","South","Respiratory","Female","H.035-039",1991
"acute",2020,"Hospital three","South","Respiratory","Female","I.040-044",2692
"acute",2020,"Hospital three","South","Respiratory","Female","J.045-049",2652
"acute",2020,"Hospital three","South","Respiratory","Female","K.050-054",4122
"acute",2020,"Hospital three","South","Respiratory","Female","L.055-059",4269
"acute",2020,"Hospital three","South","Respiratory","Female","M.060-064",5632
"acute",2020,"Hospital three","South","Respiratory","Female","N.065-069",6390
"acute",2020,"Hospital three","South","Respiratory","Female","O.070-074",7289
"acute",2020,"Hospital three","South","Respiratory","Female","P.075-079",7114
"acute",2020,"Hospital three","South","Respiratory","Female","Q.080-084",4818
"acute",2020,"Hospital three","South","Respiratory","Female","R.085+",3792
"acute",2020,"Hospital three","South","Respiratory","Male","A.000-004",1694
"acute",2020,"Hospital three","South","Respiratory","Male","B.005-009",1322
"acute",2020,"Hospital three","South","Respiratory","Male","C.010-014",1233
"acute",2020,"Hospital three","South","Respiratory","Male","D.015-019",1359
"acute",2020,"Hospital three","South","Respiratory","Male","E.020-024",1304
"acute",2020,"Hospital three","South","Respiratory","Male","F.025-029",1759
"acute",2020,"Hospital three","South","Respiratory","Male","G.030-034",2114
"acute",2020,"Hospital three","South","Respiratory","Male","H.035-039",2098
"acute",2020,"Hospital three","South","Respiratory","Male","I.040-044",2578
"acute",2020,"Hospital three","South","Respiratory","Male","J.045-049",3124
"acute",2020,"Hospital three","South","Respiratory","Male","K.050-054",4260
"acute",2020,"Hospital three","South","Respiratory","Male","L.055-059",3842
"acute",2020,"Hospital three","South","Respiratory","Male","M.060-064",5123
"acute",2020,"Hospital three","South","Respiratory","Male","N.065-069",5001
"acute",2020,"Hospital three","South","Respiratory","Male","O.070-074",5724
"acute",2020,"Hospital three","South","Respiratory","Male","P.075-079",5727
"acute",2020,"Hospital three","South","Respiratory","Male","Q.080-084",4768
"acute",2020,"Hospital three","South","Respiratory","Male","R.085+",4161
"acute",2020,"Hospital three","South","Rheumatology","Female","A.000-004",4563
"acute",2020,"Hospital three","South","Rheumatology","Female","B.005-009",5303
"acute",2020,"Hospital three","South","Rheumatology","Female","C.010-014",5739
"acute",2020,"Hospital three","South","Rheumatology","Female","D.015-019",3723
"acute",2020,"Hospital three","South","Rheumatology","Female","E.020-024",5334
"acute",2020,"Hospital three","South","Rheumatology","Female","F.025-029",6129
"acute",2020,"Hospital three","South","Rheumatology","Female","G.030-034",7323
"acute",2020,"Hospital three","South","Rheumatology","Female","H.035-039",8977
"acute",2020,"Hospital three","South","Rheumatology","Female","I.040-044",10419
"acute",2020,"Hospital three","South","Rheumatology","Female","J.045-049",12090
"acute",2020,"Hospital three","South","Rheumatology","Female","K.050-054",15661
"acute",2020,"Hospital three","South","Rheumatology","Female","L.055-059",19503
"acute",2020,"Hospital three","South","Rheumatology","Female","M.060-064",19622
"acute",2020,"Hospital three","South","Rheumatology","Female","N.065-069",20717
"acute",2020,"Hospital three","South","Rheumatology","Female","O.070-074",26592
"acute",2020,"Hospital three","South","Rheumatology","Female","P.075-079",20484
"acute",2020,"Hospital three","South","Rheumatology","Female","Q.080-084",20252
"acute",2020,"Hospital three","South","Rheumatology","Female","R.085+",19283
"acute",2020,"Hospital three","South","Rheumatology","Male","A.000-004",5750
"acute",2020,"Hospital three","South","Rheumatology","Male","B.005-009",4344
"acute",2020,"Hospital three","South","Rheumatology","Male","C.010-014",5127
"acute",2020,"Hospital three","South","Rheumatology","Male","D.015-019",4266
"acute",2020,"Hospital three","South","Rheumatology","Male","E.020-024",5337
"acute",2020,"Hospital three","South","Rheumatology","Male","F.025-029",5370
"acute",2020,"Hospital three","South","Rheumatology","Male","G.030-034",7940
"acute",2020,"Hospital three","South","Rheumatology","Male","H.035-039",7192
"acute",2020,"Hospital three","South","Rheumatology","Male","I.040-044",9104
"acute",2020,"Hospital three","South","Rheumatology","Male","J.045-049",11203
"acute",2020,"Hospital three","South","Rheumatology","Male","K.050-054",16035
"acute",2020,"Hospital three","South","Rheumatology","Male","L.055-059",16289
"acute",2020,"Hospital three","South","Rheumatology","Male","M.060-064",18279
"acute",2020,"Hospital three","South","Rheumatology","Male","N.065-069",23778
"acute",2020,"Hospital three","South","Rheumatology","Male","O.070-074",28723
"acute",2020,"Hospital three","South","Rheumatology","Male","P.075-079",24493
"acute",2020,"Hospital three","South","Rheumatology","Male","Q.080-084",19623
"acute",2020,"Hospital three","South","Rheumatology","Male","R.085+",18437
"acute",2020,"Hospital three","South","Urology","Female","A.000-004",6489
"acute",2020,"Hospital three","South","Urology","Female","B.005-009",4157
"acute",2020,"Hospital three","South","Urology","Female","C.010-014",4316
"acute",2020,"Hospital three","South","Urology","Female","D.015-019",5086
"acute",2020,"Hospital three","South","Urology","Female","E.020-024",5578
"acute",2020,"Hospital three","South","Urology","Female","F.025-029",6234
"acute",2020,"Hospital three","South","Urology","Female","G.030-034",5197
"acute",2020,"Hospital three","South","Urology","Female","H.035-039",8340
"acute",2020,"Hospital three","South","Urology","Female","I.040-044",9762
"acute",2020,"Hospital three","South","Urology","Female","J.045-049",12174
"acute",2020,"Hospital three","South","Urology","Female","K.050-054",14243
"acute",2020,"Hospital three","South","Urology","Female","L.055-059",18431
"acute",2020,"Hospital three","South","Urology","Female","M.060-064",18693
"acute",2020,"Hospital three","South","Urology","Female","N.065-069",22058
"acute",2020,"Hospital three","South","Urology","Female","O.070-074",26073
"acute",2020,"Hospital three","South","Urology","Female","P.075-079",18309
"acute",2020,"Hospital three","South","Urology","Female","Q.080-084",19575
"acute",2020,"Hospital three","South","Urology","Female","R.085+",17125
"acute",2020,"Hospital three","South","Urology","Male","A.000-004",5044
"acute",2020,"Hospital three","South","Urology","Male","B.005-009",5173
"acute",2020,"Hospital three","South","Urology","Male","C.010-014",5271
"acute",2020,"Hospital three","South","Urology","Male","D.015-019",3982
"acute",2020,"Hospital three","South","Urology","Male","E.020-024",4275
"acute",2020,"Hospital three","South","Urology","Male","F.025-029",6111
"acute",2020,"Hospital three","South","Urology","Male","G.030-034",7078
"acute",2020,"Hospital three","South","Urology","Male","H.035-039",7931
"acute",2020,"Hospital three","South","Urology","Male","I.040-044",8085
"acute",2020,"Hospital three","South","Urology","Male","J.045-049",10717
"acute",2020,"Hospital three","South","Urology","Male","K.050-054",13885
"acute",2020,"Hospital three","South","Urology","Male","L.055-059",16815
"acute",2020,"Hospital three","South","Urology","Male","M.060-064",16261
"acute",2020,"Hospital three","South","Urology","Male","N.065-069",19663
"acute",2020,"Hospital three","South","Urology","Male","O.070-074",25718
"acute",2020,"Hospital three","South","Urology","Male","P.075-079",24162
"acute",2020,"Hospital three","South","Urology","Male","Q.080-084",18285
"acute",2020,"Hospital three","South","Urology","Male","R.085+",18238
"acute",2020,"Hospital three","East","Cardiology","Female","A.000-004",8779
"acute",2020,"Hospital three","East","Cardiology","Female","B.005-009",6985
"acute",2020,"Hospital three","East","Cardiology","Female","C.010-014",6960
"acute",2020,"Hospital three","East","Cardiology","Female","D.015-019",7227
"acute",2020,"Hospital three","East","Cardiology","Female","E.020-024",8593
"acute",2020,"Hospital three","East","Cardiology","Female","F.025-029",8352
"acute",2020,"Hospital three","East","Cardiology","Female","G.030-034",12182
"acute",2020,"Hospital three","East","Cardiology","Female","H.035-039",12747
"acute",2020,"Hospital three","East","Cardiology","Female","I.040-044",11707
"acute",2020,"Hospital three","East","Cardiology","Female","J.045-049",15714
"acute",2020,"Hospital three","East","Cardiology","Female","K.050-054",21129
"acute",2020,"Hospital three","East","Cardiology","Female","L.055-059",27505
"acute",2020,"Hospital three","East","Cardiology","Female","M.060-064",30962
"acute",2020,"Hospital three","East","Cardiology","Female","N.065-069",32928
"acute",2020,"Hospital three","East","Cardiology","Female","O.070-074",40561
"acute",2020,"Hospital three","East","Cardiology","Female","P.075-079",34863
"acute",2020,"Hospital three","East","Cardiology","Female","Q.080-084",30098
"acute",2020,"Hospital three","East","Cardiology","Female","R.085+",28134
"acute",2020,"Hospital three","East","Cardiology","Male","A.000-004",7912
"acute",2020,"Hospital three","East","Cardiology","Male","B.005-009",5999
"acute",2020,"Hospital three","East","Cardiology","Male","C.010-014",8796
"acute",2020,"Hospital three","East","Cardiology","Male","D.015-019",6471
"acute",2020,"Hospital three","East","Cardiology","Male","E.020-024",8755
"acute",2020,"Hospital three","East","Cardiology","Male","F.025-029",9006
"acute",2020,"Hospital three","East","Cardiology","Male","G.030-034",10646
"acute",2020,"Hospital three","East","Cardiology","Male","H.035-039",12122
"acute",2020,"Hospital three","East","Cardiology","Male","I.040-044",15608
"acute",2020,"Hospital three","East","Cardiology","Male","J.045-049",15511
"acute",2020,"Hospital three","East","Cardiology","Male","K.050-054",24629
"acute",2020,"Hospital three","East","Cardiology","Male","L.055-059",25295
"acute",2020,"Hospital three","East","Cardiology","Male","M.060-064",30097
"acute",2020,"Hospital three","East","Cardiology","Male","N.065-069",27194
"acute",2020,"Hospital three","East","Cardiology","Male","O.070-074",37311
"acute",2020,"Hospital three","East","Cardiology","Male","P.075-079",37028
"acute",2020,"Hospital three","East","Cardiology","Male","Q.080-084",27088
"acute",2020,"Hospital three","East","Cardiology","Male","R.085+",25039
"acute",2020,"Hospital three","East","Dermatology","Female","A.000-004",8748
"acute",2020,"Hospital three","East","Dermatology","Female","B.005-009",6831
"acute",2020,"Hospital three","East","Dermatology","Female","C.010-014",9667
"acute",2020,"Hospital three","East","Dermatology","Female","D.015-019",8487
"acute",2020,"Hospital three","East","Dermatology","Female","E.020-024",8059
"acute",2020,"Hospital three","East","Dermatology","Female","F.025-029",11359
"acute",2020,"Hospital three","East","Dermatology","Female","G.030-034",14582
"acute",2020,"Hospital three","East","Dermatology","Female","H.035-039",11859
"acute",2020,"Hospital three","East","Dermatology","Female","I.040-044",16558
"acute",2020,"Hospital three","East","Dermatology","Female","J.045-049",23591
"acute",2020,"Hospital three","East","Dermatology","Female","K.050-054",23582
"acute",2020,"Hospital three","East","Dermatology","Female","L.055-059",30790
"acute",2020,"Hospital three","East","Dermatology","Female","M.060-064",32398
"acute",2020,"Hospital three","East","Dermatology","Female","N.065-069",40907
"acute",2020,"Hospital three","East","Dermatology","Female","O.070-074",40819
"acute",2020,"Hospital three","East","Dermatology","Female","P.075-079",36150
"acute",2020,"Hospital three","East","Dermatology","Female","Q.080-084",34632
"acute",2020,"Hospital three","East","Dermatology","Female","R.085+",28175
"acute",2020,"Hospital three","East","Dermatology","Male","A.000-004",10369
"acute",2020,"Hospital three","East","Dermatology","Male","B.005-009",8121
"acute",2020,"Hospital three","East","Dermatology","Male","C.010-014",8781
"acute",2020,"Hospital three","East","Dermatology","Male","D.015-019",8286
"acute",2020,"Hospital three","East","Dermatology","Male","E.020-024",8637
"acute",2020,"Hospital three","East","Dermatology","Male","F.025-029",11213
"acute",2020,"Hospital three","East","Dermatology","Male","G.030-034",12218
"acute",2020,"Hospital three","East","Dermatology","Male","H.035-039",13378
"acute",2020,"Hospital three","East","Dermatology","Male","I.040-044",15868
"acute",2020,"Hospital three","East","Dermatology","Male","J.045-049",21856
"acute",2020,"Hospital three","East","Dermatology","Male","K.050-054",24248
"acute",2020,"Hospital three","East","Dermatology","Male","L.055-059",29806
"acute",2020,"Hospital three","East","Dermatology","Male","M.060-064",33586
"acute",2020,"Hospital three","East","Dermatology","Male","N.065-069",36670
"acute",2020,"Hospital three","East","Dermatology","Male","O.070-074",54834
"acute",2020,"Hospital three","East","Dermatology","Male","P.075-079",38870
"acute",2020,"Hospital three","East","Dermatology","Male","Q.080-084",36572
"acute",2020,"Hospital three","East","Dermatology","Male","R.085+",31625
"acute",2020,"Hospital three","East","Diabetes","Female","A.000-004",3550
"acute",2020,"Hospital three","East","Diabetes","Female","B.005-009",2857
"acute",2020,"Hospital three","East","Diabetes","Female","C.010-014",3082
"acute",2020,"Hospital three","East","Diabetes","Female","D.015-019",2825
"acute",2020,"Hospital three","East","Diabetes","Female","E.020-024",3032
"acute",2020,"Hospital three","East","Diabetes","Female","F.025-029",3772
"acute",2020,"Hospital three","East","Diabetes","Female","G.030-034",4604
"acute",2020,"Hospital three","East","Diabetes","Female","H.035-039",5524
"acute",2020,"Hospital three","East","Diabetes","Female","I.040-044",5056
"acute",2020,"Hospital three","East","Diabetes","Female","J.045-049",6360
"acute",2020,"Hospital three","East","Diabetes","Female","K.050-054",9772
"acute",2020,"Hospital three","East","Diabetes","Female","L.055-059",9333
"acute",2020,"Hospital three","East","Diabetes","Female","M.060-064",11296
"acute",2020,"Hospital three","East","Diabetes","Female","N.065-069",13581
"acute",2020,"Hospital three","East","Diabetes","Female","O.070-074",18916
"acute",2020,"Hospital three","East","Diabetes","Female","P.075-079",15672
"acute",2020,"Hospital three","East","Diabetes","Female","Q.080-084",12502
"acute",2020,"Hospital three","East","Diabetes","Female","R.085+",11540
"acute",2020,"Hospital three","East","Diabetes","Male","A.000-004",3690
"acute",2020,"Hospital three","East","Diabetes","Male","B.005-009",3010
"acute",2020,"Hospital three","East","Diabetes","Male","C.010-014",3659
"acute",2020,"Hospital three","East","Diabetes","Male","D.015-019",2972
"acute",2020,"Hospital three","East","Diabetes","Male","E.020-024",2719
"acute",2020,"Hospital three","East","Diabetes","Male","F.025-029",4205
"acute",2020,"Hospital three","East","Diabetes","Male","G.030-034",5478
"acute",2020,"Hospital three","East","Diabetes","Male","H.035-039",5587
"acute",2020,"Hospital three","East","Diabetes","Male","I.040-044",5696
"acute",2020,"Hospital three","East","Diabetes","Male","J.045-049",7488
"acute",2020,"Hospital three","East","Diabetes","Male","K.050-054",10242
"acute",2020,"Hospital three","East","Diabetes","Male","L.055-059",11604
"acute",2020,"Hospital three","East","Diabetes","Male","M.060-064",11776
"acute",2020,"Hospital three","East","Diabetes","Male","N.065-069",12216
"acute",2020,"Hospital three","East","Diabetes","Male","O.070-074",16351
"acute",2020,"Hospital three","East","Diabetes","Male","P.075-079",12971
"acute",2020,"Hospital three","East","Diabetes","Male","Q.080-084",10720
"acute",2020,"Hospital three","East","Diabetes","Male","R.085+",10886
"acute",2020,"Hospital three","East","Respiratory","Female","A.000-004",1433
"acute",2020,"Hospital three","East","Respiratory","Female","B.005-009",1630
"acute",2020,"Hospital three","East","Respiratory","Female","C.010-014",1591
"acute",2020,"Hospital three","East","Respiratory","Female","D.015-019",1666
"acute",2020,"Hospital three","East","Respiratory","Female","E.020-024",1491
"acute",2020,"Hospital three","East","Respiratory","Female","F.025-029",1940
"acute",2020,"Hospital three","East","Respiratory","Female","G.030-034",2303
"acute",2020,"Hospital three","East","Respiratory","Female","H.035-039",2998
"acute",2020,"Hospital three","East","Respiratory","Female","I.040-044",2881
"acute",2020,"Hospital three","East","Respiratory","Female","J.045-049",3736
"acute",2020,"Hospital three","East","Respiratory","Female","K.050-054",4362
"acute",2020,"Hospital three","East","Respiratory","Female","L.055-059",5211
"acute",2020,"Hospital three","East","Respiratory","Female","M.060-064",6662
"acute",2020,"Hospital three","East","Respiratory","Female","N.065-069",6337
"acute",2020,"Hospital three","East","Respiratory","Female","O.070-074",9185
"acute",2020,"Hospital three","East","Respiratory","Female","P.075-079",7260
"acute",2020,"Hospital three","East","Respiratory","Female","Q.080-084",5706
"acute",2020,"Hospital three","East","Respiratory","Female","R.085+",5293
"acute",2020,"Hospital three","East","Respiratory","Male","A.000-004",1867
"acute",2020,"Hospital three","East","Respiratory","Male","B.005-009",1420
"acute",2020,"Hospital three","East","Respiratory","Male","C.010-014",1780
"acute",2020,"Hospital three","East","Respiratory","Male","D.015-019",1458
"acute",2020,"Hospital three","East","Respiratory","Male","E.020-024",1522
"acute",2020,"Hospital three","East","Respiratory","Male","F.025-029",1851
"acute",2020,"Hospital three","East","Respiratory","Male","G.030-034",2588
"acute",2020,"Hospital three","East","Respiratory","Male","H.035-039",2602
"acute",2020,"Hospital three","East","Respiratory","Male","I.040-044",2506
"acute",2020,"Hospital three","East","Respiratory","Male","J.045-049",3500
"acute",2020,"Hospital three","East","Respiratory","Male","K.050-054",4177
"acute",2020,"Hospital three","East","Respiratory","Male","L.055-059",5282
"acute",2020,"Hospital three","East","Respiratory","Male","M.060-064",4580
"acute",2020,"Hospital three","East","Respiratory","Male","N.065-069",6692
"acute",2020,"Hospital three","East","Respiratory","Male","O.070-074",8265
"acute",2020,"Hospital three","East","Respiratory","Male","P.075-079",8488
"acute",2020,"Hospital three","East","Respiratory","Male","Q.080-084",4776
"acute",2020,"Hospital three","East","Respiratory","Male","R.085+",6023
"acute",2020,"Hospital three","East","Rheumatology","Female","A.000-004",6930
"acute",2020,"Hospital three","East","Rheumatology","Female","B.005-009",5504
"acute",2020,"Hospital three","East","Rheumatology","Female","C.010-014",7492
"acute",2020,"Hospital three","East","Rheumatology","Female","D.015-019",6373
"acute",2020,"Hospital three","East","Rheumatology","Female","E.020-024",6335
"acute",2020,"Hospital three","East","Rheumatology","Female","F.025-029",6714
"acute",2020,"Hospital three","East","Rheumatology","Female","G.030-034",9650
"acute",2020,"Hospital three","East","Rheumatology","Female","H.035-039",10475
"acute",2020,"Hospital three","East","Rheumatology","Female","I.040-044",10028
"acute",2020,"Hospital three","East","Rheumatology","Female","J.045-049",11588
"acute",2020,"Hospital three","East","Rheumatology","Female","K.050-054",17516
"acute",2020,"Hospital three","East","Rheumatology","Female","L.055-059",21723
"acute",2020,"Hospital three","East","Rheumatology","Female","M.060-064",23085
"acute",2020,"Hospital three","East","Rheumatology","Female","N.065-069",26513
"acute",2020,"Hospital three","East","Rheumatology","Female","O.070-074",38170
"acute",2020,"Hospital three","East","Rheumatology","Female","P.075-079",22798
"acute",2020,"Hospital three","East","Rheumatology","Female","Q.080-084",24494
"acute",2020,"Hospital three","East","Rheumatology","Female","R.085+",21377
"acute",2020,"Hospital three","East","Rheumatology","Male","A.000-004",6938
"acute",2020,"Hospital three","East","Rheumatology","Male","B.005-009",6192
"acute",2020,"Hospital three","East","Rheumatology","Male","C.010-014",6885
"acute",2020,"Hospital three","East","Rheumatology","Male","D.015-019",5442
"acute",2020,"Hospital three","East","Rheumatology","Male","E.020-024",5231
"acute",2020,"Hospital three","East","Rheumatology","Male","F.025-029",7452
"acute",2020,"Hospital three","East","Rheumatology","Male","G.030-034",8941
"acute",2020,"Hospital three","East","Rheumatology","Male","H.035-039",9795
"acute",2020,"Hospital three","East","Rheumatology","Male","I.040-044",9565
"acute",2020,"Hospital three","East","Rheumatology","Male","J.045-049",14206
"acute",2020,"Hospital three","East","Rheumatology","Male","K.050-054",17727
"acute",2020,"Hospital three","East","Rheumatology","Male","L.055-059",23197
"acute",2020,"Hospital three","East","Rheumatology","Male","M.060-064",23977
"acute",2020,"Hospital three","East","Rheumatology","Male","N.065-069",26728
"acute",2020,"Hospital three","East","Rheumatology","Male","O.070-074",33107
"acute",2020,"Hospital three","East","Rheumatology","Male","P.075-079",24669
"acute",2020,"Hospital three","East","Rheumatology","Male","Q.080-084",23606
"acute",2020,"Hospital three","East","Rheumatology","Male","R.085+",23547
"acute",2020,"Hospital three","East","Urology","Female","A.000-004",5994
"acute",2020,"Hospital three","East","Urology","Female","B.005-009",5285
"acute",2020,"Hospital three","East","Urology","Female","C.010-014",6229
"acute",2020,"Hospital three","East","Urology","Female","D.015-019",5681
"acute",2020,"Hospital three","East","Urology","Female","E.020-024",6124
"acute",2020,"Hospital three","East","Urology","Female","F.025-029",8358
"acute",2020,"Hospital three","East","Urology","Female","G.030-034",10919
"acute",2020,"Hospital three","East","Urology","Female","H.035-039",8663
"acute",2020,"Hospital three","East","Urology","Female","I.040-044",10384
"acute",2020,"Hospital three","East","Urology","Female","J.045-049",15154
"acute",2020,"Hospital three","East","Urology","Female","K.050-054",19552
"acute",2020,"Hospital three","East","Urology","Female","L.055-059",22031
"acute",2020,"Hospital three","East","Urology","Female","M.060-064",17716
"acute",2020,"Hospital three","East","Urology","Female","N.065-069",26776
"acute",2020,"Hospital three","East","Urology","Female","O.070-074",28198
"acute",2020,"Hospital three","East","Urology","Female","P.075-079",23428
"acute",2020,"Hospital three","East","Urology","Female","Q.080-084",21652
"acute",2020,"Hospital three","East","Urology","Female","R.085+",25186
"acute",2020,"Hospital three","East","Urology","Male","A.000-004",6708
"acute",2020,"Hospital three","East","Urology","Male","B.005-009",6863
"acute",2020,"Hospital three","East","Urology","Male","C.010-014",6493
"acute",2020,"Hospital three","East","Urology","Male","D.015-019",5409
"acute",2020,"Hospital three","East","Urology","Male","E.020-024",6171
"acute",2020,"Hospital three","East","Urology","Male","F.025-029",6235
"acute",2020,"Hospital three","East","Urology","Male","G.030-034",7818
"acute",2020,"Hospital three","East","Urology","Male","H.035-039",8242
"acute",2020,"Hospital three","East","Urology","Male","I.040-044",12182
"acute",2020,"Hospital three","East","Urology","Male","J.045-049",13426
"acute",2020,"Hospital three","East","Urology","Male","K.050-054",17248
"acute",2020,"Hospital three","East","Urology","Male","L.055-059",19899
"acute",2020,"Hospital three","East","Urology","Male","M.060-064",21708
"acute",2020,"Hospital three","East","Urology","Male","N.065-069",22213
"acute",2020,"Hospital three","East","Urology","Male","O.070-074",25274
"acute",2020,"Hospital three","East","Urology","Male","P.075-079",27860
"acute",2020,"Hospital three","East","Urology","Male","Q.080-084",23824
"acute",2020,"Hospital three","East","Urology","Male","R.085+",18994
